monthly_income,food_monthly_budget,food_remaining,days_left,days_in_month,planned_food_per_day,food_remaining_per_day,tdee,training_frequency,budget_style,convenience_need,vegetarian_day,goal_fat_loss,goal_muscle_gain,goal_maintain,goal_healthy_eating,sleep_quality_score,injury_risk,time_pressure,stress_risk,budget_pressure,high_protein_preference,vegetarian_preference,action,policy_score,label
12000000,2444308.33,1294626.53,26,31,78848.66,49793.33,2662,5,strict,0.5598,0,1,0,0,0,0.92,0,0.71,0,1,1,0,vegetarian_meal,0.41,0
12000000,2444308.33,1294626.53,26,31,78848.66,49793.33,2662,5,strict,0.5598,0,1,0,0,0,0.92,0,0.71,0,1,1,0,sweet_treat,0.02,0
45000000,10761573.4,1262168.35,11,30,358719.11,114742.58,2157,1,emotional,0.8634,0,1,0,0,1,0.78,1,0.1983,0,1,1,0,home_high_protein,0.71,1
45000000,10761573.4,1262168.35,11,30,358719.11,114742.58,2157,1,emotional,0.8634,0,1,0,0,1,0.78,1,0.1983,0,1,1,0,eat_out_controlled,0.02,0
45000000,10761573.4,1262168.35,11,30,358719.11,114742.58,2157,1,emotional,0.8634,0,1,0,0,1,0.78,1,0.1983,0,1,1,0,meal_prep,0.93,1
45000000,10761573.4,1262168.35,11,30,358719.11,114742.58,2157,1,emotional,0.8634,0,1,0,0,1,0.78,1,0.1983,0,1,1,0,snack_recovery,0.13,0
45000000,10761573.4,1262168.35,11,30,358719.11,114742.58,2157,1,emotional,0.8634,0,1,0,0,1,0.78,1,0.1983,0,1,1,0,vegetarian_meal,0.37,0
45000000,10761573.4,1262168.35,11,30,358719.11,114742.58,2157,1,emotional,0.8634,0,1,0,0,1,0.78,1,0.1983,0,1,1,0,sweet_treat,0.02,0
28000000,9263940.97,4698092.0,29,29,319446.24,162003.17,2971,1,comfort,0.3106,1,0,1,0,0,0.15,0,0.3799,1,0,1,0,home_high_protein,0.45,0
28000000,9263940.97,4698092.0,29,29,319446.24,162003.17,2971,1,comfort,0.3106,1,0,1,0,0,0.15,0,0.3799,1,0,1,0,eat_out_controlled,0.02,0
28000000,9263940.97,4698092.0,29,29,319446.24,162003.17,2971,1,comfort,0.3106,1,0,1,0,0,0.15,0,0.3799,1,0,1,0,meal_prep,0.61,0
28000000,9263940.97,4698092.0,29,29,319446.24,162003.17,2971,1,comfort,0.3106,1,0,1,0,0,0.15,0,0.3799,1,0,1,0,snack_recovery,0.66,1
28000000,9263940.97,4698092.0,29,29,319446.24,162003.17,2971,1,comfort,0.3106,1,0,1,0,0,0.15,0,0.3799,1,0,1,0,vegetarian_meal,0.29,0
28000000,9263940.97,4698092.0,29,29,319446.24,162003.17,2971,1,comfort,0.3106,1,0,1,0,0,0.15,0,0.3799,1,0,1,0,sweet_treat,0.02,0
12000000,2682952.12,2300987.79,13,28,95819.72,176999.06,1627,0,strict,0.764,0,0,0,0,1,0.78,0,0.4925,0,1,0,0,home_high_protein,0.81,1
12000000,2682952.12,2300987.79,13,28,95819.72,176999.06,1627,0,strict,0.764,0,0,0,0,1,0.78,0,0.4925,0,1,0,0,eat_out_controlled,0.33,0
12000000,2682952.12,2300987.79,13,28,95819.72,176999.06,1627,0,strict,0.764,0,0,0,0,1,0.78,0,0.4925,0,1,0,0,meal_prep,0.98,1
12000000,2682952.12,2300987.79,13,28,95819.72,176999.06,1627,0,strict,0.764,0,0,0,0,1,0.78,0,0.4925,0,1,0,0,snack_recovery,0.33,0
12000000,2682952.12,2300987.79,13,28,95819.72,176999.06,1627,0,strict,0.764,0,0,0,0,1,0.78,0,0.4925,0,1,0,0,vegetarian_meal,0.81,1
12000000,2682952.12,2300987.79,13,28,95819.72,176999.06,1627,0,strict,0.764,0,0,0,0,1,0.78,0,0.4925,0,1,0,0,sweet_treat,0.02,0
28000000,7280091.75,6587872.14,31,30,242669.72,212512.0,1909,5,strict,0.6246,0,0,0,0,1,0.92,1,0.6504,0,1,1,0,home_high_protein,0.98,1
28000000,7280091.75,6587872.14,31,30,242669.72,212512.0,1909,5,strict,0.6246,0,0,0,0,1,0.92,1,0.6504,0,1,1,0,eat_out_controlled,0.02,0
28000000,7280091.75,6587872.14,31,30,242669.72,212512.0,1909,5,strict,0.6246,0,0,0,0,1,0.92,1,0.6504,0,1,1,0,meal_prep,0.98,1
28000000,7280091.75,6587872.14,31,30,242669.72,212512.0,1909,5,strict,0.6246,0,0,0,0,1,0.92,1,0.6504,0,1,1,0,snack_recovery,0.43,0
28000000,7280091.75,6587872.14,31,30,242669.72,212512.0,1909,5,strict,0.6246,0,0,0,0,1,0.92,1,0.6504,0,1,1,0,vegetarian_meal,0.67,1
28000000,7280091.75,6587872.14,31,30,242669.72,212512.0,1909,5,strict,0.6246,0,0,0,0,1,0.92,1,0.6504,0,1,1,0,sweet_treat,0.02,0
7000000,3276091.28,1775705.0,3,29,112968.66,591901.67,1724,5,emotional,0.3132,0,0,0,0,1,0.15,0,0.3514,0,1,0,1,home_high_protein,0.81,1
7000000,3276091.28,1775705.0,3,29,112968.66,591901.67,1724,5,emotional,0.3132,0,0,0,0,1,0.15,0,0.3514,0,1,0,1,eat_out_controlled,0.35,0
7000000,3276091.28,1775705.0,3,29,112968.66,591901.67,1724,5,emotional,0.3132,0,0,0,0,1,0.15,0,0.3514,0,1,0,1,meal_prep,0.97,1
7000000,3276091.28,1775705.0,3,29,112968.66,591901.67,1724,5,emotional,0.3132,0,0,0,0,1,0.15,0,0.3514,0,1,0,1,snack_recovery,0.51,0
7000000,3276091.28,1775705.0,3,29,112968.66,591901.67,1724,5,emotional,0.3132,0,0,0,0,1,0.15,0,0.3514,0,1,0,1,vegetarian_meal,0.98,1
7000000,3276091.28,1775705.0,3,29,112968.66,591901.67,1724,5,emotional,0.3132,0,0,0,0,1,0.15,0,0.3514,0,1,0,1,sweet_treat,0.18,0
45000000,16145809.08,14074704.0,27,29,556752.04,521285.33,2870,6,balanced,0.1777,0,0,0,0,1,0.78,0,0.8932,0,0,0,0,home_high_protein,0.65,1
45000000,16145809.08,14074704.0,27,29,556752.04,521285.33,2870,6,balanced,0.1777,0,0,0,0,1,0.78,0,0.8932,0,0,0,0,eat_out_controlled,0.59,0
45000000,16145809.08,14074704.0,27,29,556752.04,521285.33,2870,6,balanced,0.1777,0,0,0,0,1,0.78,0,0.8932,0,0,0,0,meal_prep,0.87,1
45000000,16145809.08,14074704.0,27,29,556752.04,521285.33,2870,6,balanced,0.1777,0,0,0,0,1,0.78,0,0.8932,0,0,0,0,snack_recovery,0.71,1
45000000,16145809.08,14074704.0,27,29,556752.04,521285.33,2870,6,balanced,0.1777,0,0,0,0,1,0.78,0,0.8932,0,0,0,0,vegetarian_meal,0.53,0
45000000,16145809.08,14074704.0,27,29,556752.04,521285.33,2870,6,balanced,0.1777,0,0,0,0,1,0.78,0,0.8932,0,0,0,0,sweet_treat,0.03,0
45000000,21162561.02,14104405.24,26,28,755805.75,542477.12,1957,4,balanced,0.7689,0,0,1,1,1,0.78,0,0.8428,0,0,1,1,home_high_protein,0.97,1
45000000,21162561.02,14104405.24,26,28,755805.75,542477.12,1957,4,balanced,0.7689,0,0,1,1,1,0.78,0,0.8428,0,0,1,1,eat_out_controlled,0.25,0
45000000,21162561.02,14104405.24,26,28,755805.75,542477.12,1957,4,balanced,0.7689,0,0,1,1,1,0.78,0,0.8428,0,0,1,1,meal_prep,0.98,1
45000000,21162561.02,14104405.24,26,28,755805.75,542477.12,1957,4,balanced,0.7689,0,0,1,1,1,0.78,0,0.8428,0,0,1,1,snack_recovery,0.98,1
45000000,21162561.02,14104405.24,26,28,755805.75,542477.12,1957,4,balanced,0.7689,0,0,1,1,1,0.78,0,0.8428,0,0,1,1,vegetarian_meal,0.69,1
45000000,21162561.02,14104405.24,26,28,755805.75,542477.12,1957,4,balanced,0.7689,0,0,1,1,1,0.78,0,0.8428,0,0,1,1,sweet_treat,0.02,0
5000000,2091180.52,1953414.83,16,29,72109.67,122088.43,1913,1,balanced,0.1209,0,1,1,0,0,0.25,0,0.3738,1,0,1,0,home_high_protein,0.98,1
5000000,2091180.52,1953414.83,16,29,72109.67,122088.43,1913,1,balanced,0.1209,0,1,1,0,0,0.25,0,0.3738,1,0,1,0,eat_out_controlled,0.29,0
5000000,2091180.52,1953414.83,16,29,72109.67,122088.43,1913,1,balanced,0.1209,0,1,1,0,0,0.25,0,0.3738,1,0,1,0,meal_prep,0.98,1
5000000,2091180.52,1953414.83,16,29,72109.67,122088.43,1913,1,balanced,0.1209,0,1,1,0,0,0.25,0,0.3738,1,0,1,0,snack_recovery,0.93,1
5000000,2091180.52,1953414.83,16,29,72109.67,122088.43,1913,1,balanced,0.1209,0,1,1,0,0,0.25,0,0.3738,1,0,1,0,vegetarian_meal,0.63,1
5000000,2091180.52,1953414.83,16,29,72109.67,122088.43,1913,1,balanced,0.1209,0,1,1,0,0,0.25,0,0.3738,1,0,1,0,sweet_treat,0.02,0
18000000,3741229.89,2349720.44,12,28,133615.35,195810.04,1789,6,comfort,0.5782,0,0,0,0,1,0.92,0,0.7253,1,1,1,1,home_high_protein,0.93,1
18000000,3741229.89,2349720.44,12,28,133615.35,195810.04,1789,6,comfort,0.5782,0,0,0,0,1,0.92,0,0.7253,1,1,1,1,eat_out_controlled,0.4,0
18000000,3741229.89,2349720.44,12,28,133615.35,195810.04,1789,6,comfort,0.5782,0,0,0,0,1,0.92,0,0.7253,1,1,1,1,meal_prep,0.98,1
18000000,3741229.89,2349720.44,12,28,133615.35,195810.04,1789,6,comfort,0.5782,0,0,0,0,1,0.92,0,0.7253,1,1,1,1,snack_recovery,0.9,1
18000000,3741229.89,2349720.44,12,28,133615.35,195810.04,1789,6,comfort,0.5782,0,0,0,0,1,0.92,0,0.7253,1,1,1,1,vegetarian_meal,0.91,1
18000000,3741229.89,2349720.44,12,28,133615.35,195810.04,1789,6,comfort,0.5782,0,0,0,0,1,0.92,0,0.7253,1,1,1,1,sweet_treat,0.02,0
18000000,8329758.72,7083368.56,20,29,287233.06,354168.43,2913,4,strict,0.8237,1,1,0,0,1,0.78,0,0.3123,0,1,1,0,home_high_protein,0.98,1
18000000,8329758.72,7083368.56,20,29,287233.06,354168.43,2913,4,strict,0.8237,1,1,0,0,1,0.78,0,0.3123,0,1,1,0,eat_out_controlled,0.07,0
18000000,8329758.72,7083368.56,20,29,287233.06,354168.43,2913,4,strict,0.8237,1,1,0,0,1,0.78,0,0.3123,0,1,1,0,meal_prep,0.98,1
18000000,8329758.72,7083368.56,20,29,287233.06,354168.43,2913,4,strict,0.8237,1,1,0,0,1,0.78,0,0.3123,0,1,1,0,snack_recovery,0.41,0
18000000,8329758.72,7083368.56,20,29,287233.06,354168.43,2913,4,strict,0.8237,1,1,0,0,1,0.78,0,0.3123,0,1,1,0,vegetarian_meal,0.98,1
18000000,8329758.72,7083368.56,20,29,287233.06,354168.43,2913,4,strict,0.8237,1,1,0,0,1,0.78,0,0.3123,0,1,1,0,sweet_treat,0.02,0
5000000,1768180.67,429893.99,28,31,57038.09,15353.36,2361,1,strict,0.3584,0,1,0,0,0,0.25,0,0.6475,0,1,1,0,home_high_protein,0.67,1
5000000,1768180.67,429893.99,28,31,57038.09,15353.36,2361,1,strict,0.3584,0,1,0,0,0,0.25,0,0.6475,0,1,1,0,eat_out_controlled,0.02,0
5000000,1768180.67,429893.99,28,31,57038.09,15353.36,2361,1,strict,0.3584,0,1,0,0,0,0.25,0,0.6475,0,1,1,0,meal_prep,0.83,1
5000000,1768180.67,429893.99,28,31,57038.09,15353.36,2361,1,strict,0.3584,0,1,0,0,0,0.25,0,0.6475,0,1,1,0,snack_recovery,0.02,0
5000000,1768180.67,429893.99,28,31,57038.09,15353.36,2361,1,strict,0.3584,0,1,0,0,0,0.25,0,0.6475,0,1,1,0,vegetarian_meal,0.45,0
5000000,1768180.67,429893.99,28,31,57038.09,15353.36,2361,1,strict,0.3584,0,1,0,0,0,0.25,0,0.6475,0,1,1,0,sweet_treat,0.02,0
9000000,3848663.92,3386001.62,29,29,132712.55,116758.68,2344,6,strict,0.6243,0,1,0,0,0,0.25,0,0.2534,0,1,1,1,home_high_protein,0.98,1
9000000,3848663.92,3386001.62,29,29,132712.55,116758.68,2344,6,strict,0.6243,0,1,0,0,0,0.25,0,0.2534,0,1,1,1,eat_out_controlled,0.02,0
9000000,3848663.92,3386001.62,29,29,132712.55,116758.68,2344,6,strict,0.6243,0,1,0,0,0,0.25,0,0.2534,0,1,1,1,meal_prep,0.98,1
9000000,3848663.92,3386001.62,29,29,132712.55,116758.68,2344,6,strict,0.6243,0,1,0,0,0,0.25,0,0.2534,0,1,1,1,snack_recovery,0.31,0
9000000,3848663.92,3386001.62,29,29,132712.55,116758.68,2344,6,strict,0.6243,0,1,0,0,0,0.25,0,0.2534,0,1,1,1,vegetarian_meal,0.98,1
9000000,3848663.92,3386001.62,29,29,132712.55,116758.68,2344,6,strict,0.6243,0,1,0,0,0,0.25,0,0.2534,0,1,1,1,sweet_treat,0.02,0
28000000,9487719.9,1629962.86,27,30,316257.33,60368.99,2490,3,comfort,0.5126,0,0,1,1,1,0.92,0,0.2674,0,0,1,1,home_high_protein,0.73,1
28000000,9487719.9,1629962.86,27,30,316257.33,60368.99,2490,3,comfort,0.5126,0,0,1,1,1,0.92,0,0.2674,0,0,1,1,eat_out_controlled,0.02,0
28000000,9487719.9,1629962.86,27,30,316257.33,60368.99,2490,3,comfort,0.5126,0,0,1,1,1,0.92,0,0.2674,0,0,1,1,meal_prep,0.73,1
28000000,9487719.9,1629962.86,27,30,316257.33,60368.99,2490,3,comfort,0.5126,0,0,1,1,1,0.92,0,0.2674,0,0,1,1,snack_recovery,0.62,1
28000000,9487719.9,1629962.86,27,30,316257.33,60368.99,2490,3,comfort,0.5126,0,0,1,1,1,0.92,0,0.2674,0,0,1,1,vegetarian_meal,0.45,0
28000000,9487719.9,1629962.86,27,30,316257.33,60368.99,2490,3,comfort,0.5126,0,0,1,1,1,0.92,0,0.2674,0,0,1,1,sweet_treat,0.02,0
18000000,8372869.95,5847877.12,12,30,279095.66,487323.09,2259,1,balanced,0.8262,0,1,1,0,1,0.15,1,0.4704,0,0,1,0,home_high_protein,0.98,1
18000000,8372869.95,5847877.12,12,30,279095.66,487323.09,2259,1,balanced,0.8262,0,1,1,0,1,0.15,1,0.4704,0,0,1,0,eat_out_controlled,0.35,0
18000000,8372869.95,5847877.12,12,30,279095.66,487323.09,2259,1,balanced,0.8262,0,1,1,0,1,0.15,1,0.4704,0,0,1,0,meal_prep,0.98,1
18000000,8372869.95,5847877.12,12,30,279095.66,487323.09,2259,1,balanced,0.8262,0,1,1,0,1,0.15,1,0.4704,0,0,1,0,snack_recovery,0.98,1
18000000,8372869.95,5847877.12,12,30,279095.66,487323.09,2259,1,balanced,0.8262,0,1,1,0,1,0.15,1,0.4704,0,0,1,0,vegetarian_meal,0.63,1
18000000,8372869.95,5847877.12,12,30,279095.66,487323.09,2259,1,balanced,0.8262,0,1,1,0,1,0.15,1,0.4704,0,0,1,0,sweet_treat,0.02,0
28000000,7109506.44,5331907.43,9,28,253910.94,592434.16,2590,4,balanced,0.3759,0,1,1,0,0,0.78,0,0.5131,0,1,1,0,home_high_protein,0.98,1
28000000,7109506.44,5331907.43,9,28,253910.94,592434.16,2590,4,balanced,0.3759,0,1,1,0,0,0.78,0,0.5131,0,1,1,0,eat_out_controlled,0.15,0
28000000,7109506.44,5331907.43,9,28,253910.94,592434.16,2590,4,balanced,0.3759,0,1,1,0,0,0.78,0,0.5131,0,1,1,0,meal_prep,0.98,1
28000000,7109506.44,5331907.43,9,28,253910.94,592434.16,2590,4,balanced,0.3759,0,1,1,0,0,0.78,0,0.5131,0,1,1,0,snack_recovery,0.75,1
28000000,7109506.44,5331907.43,9,28,253910.94,592434.16,2590,4,balanced,0.3759,0,1,1,0,0,0.78,0,0.5131,0,1,1,0,vegetarian_meal,0.79,1
28000000,7109506.44,5331907.43,9,28,253910.94,592434.16,2590,4,balanced,0.3759,0,1,1,0,0,0.78,0,0.5131,0,1,1,0,sweet_treat,0.02,0
45000000,21085248.95,8488389.67,3,31,680169.32,2829463.22,2540,3,comfort,0.5819,0,1,1,0,0,0.78,0,0.6691,0,1,1,0,home_high_protein,0.98,1
45000000,21085248.95,8488389.67,3,31,680169.32,2829463.22,2540,3,comfort,0.5819,0,1,1,0,0,0.78,0,0.6691,0,1,1,0,eat_out_controlled,0.16,0
45000000,21085248.95,8488389.67,3,31,680169.32,2829463.22,2540,3,comfort,0.5819,0,1,1,0,0,0.78,0,0.6691,0,1,1,0,meal_prep,0.98,1
45000000,21085248.95,8488389.67,3,31,680169.32,2829463.22,2540,3,comfort,0.5819,0,1,1,0,0,0.78,0,0.6691,0,1,1,0,snack_recovery,0.76,1
45000000,21085248.95,8488389.67,3,31,680169.32,2829463.22,2540,3,comfort,0.5819,0,1,1,0,0,0.78,0,0.6691,0,1,1,0,vegetarian_meal,0.75,1
45000000,21085248.95,8488389.67,3,31,680169.32,2829463.22,2540,3,comfort,0.5819,0,1,1,0,0,0.78,0,0.6691,0,1,1,0,sweet_treat,0.02,0
12000000,3663019.1,2040516.23,15,28,130822.11,136034.42,1987,6,strict,0.7827,0,0,0,0,1,0.25,1,0.5086,0,1,0,0,home_high_protein,0.85,1
12000000,3663019.1,2040516.23,15,28,130822.11,136034.42,1987,6,strict,0.7827,0,0,0,0,1,0.25,1,0.5086,0,1,0,0,eat_out_controlled,0.13,0
12000000,3663019.1,2040516.23,15,28,130822.11,136034.42,1987,6,strict,0.7827,0,0,0,0,1,0.25,1,0.5086,0,1,0,0,meal_prep,0.98,1
12000000,3663019.1,2040516.23,15,28,130822.11,136034.42,1987,6,strict,0.7827,0,0,0,0,1,0.25,1,0.5086,0,1,0,0,snack_recovery,0.53,0
12000000,3663019.1,2040516.23,15,28,130822.11,136034.42,1987,6,strict,0.7827,0,0,0,0,1,0.25,1,0.5086,0,1,0,0,vegetarian_meal,0.61,0
12000000,3663019.1,2040516.23,15,28,130822.11,136034.42,1987,6,strict,0.7827,0,0,0,0,1,0.25,1,0.5086,0,1,0,0,sweet_treat,0.02,0
7000000,2271724.42,1690956.44,10,29,78335.32,169095.64,2825,0,balanced,0.6825,0,1,0,0,0,0.78,0,0.6259,0,0,1,1,home_high_protein,0.91,1
7000000,2271724.42,1690956.44,10,29,78335.32,169095.64,2825,0,balanced,0.6825,0,1,0,0,0,0.78,0,0.6259,0,0,1,1,eat_out_controlled,0.35,0
7000000,2271724.42,1690956.44,10,29,78335.32,169095.64,2825,0,balanced,0.6825,0,1,0,0,0,0.78,0,0.6259,0,0,1,1,meal_prep,0.91,1
7000000,2271724.42,1690956.44,10,29,78335.32,169095.64,2825,0,balanced,0.6825,0,1,0,0,0,0.78,0,0.6259,0,0,1,1,snack_recovery,0.57,0
7000000,2271724.42,1690956.44,10,29,78335.32,169095.64,2825,0,balanced,0.6825,0,1,0,0,0,0.78,0,0.6259,0,0,1,1,vegetarian_meal,0.98,1
7000000,2271724.42,1690956.44,10,29,78335.32,169095.64,2825,0,balanced,0.6825,0,1,0,0,0,0.78,0,0.6259,0,0,1,1,sweet_treat,0.02,0
28000000,7227915.78,2434862.8,18,30,240930.53,135270.16,1576,6,balanced,0.0964,0,1,1,0,0,0.15,0,0.1248,0,1,1,0,home_high_protein,0.98,1
28000000,7227915.78,2434862.8,18,30,240930.53,135270.16,1576,6,balanced,0.0964,0,1,1,0,0,0.15,0,0.1248,0,1,1,0,eat_out_controlled,0.02,0
28000000,7227915.78,2434862.8,18,30,240930.53,135270.16,1576,6,balanced,0.0964,0,1,1,0,0,0.15,0,0.1248,0,1,1,0,meal_prep,0.98,1
28000000,7227915.78,2434862.8,18,30,240930.53,135270.16,1576,6,balanced,0.0964,0,1,1,0,0,0.15,0,0.1248,0,1,1,0,snack_recovery,0.43,0
28000000,7227915.78,2434862.8,18,30,240930.53,135270.16,1576,6,balanced,0.0964,0,1,1,0,0,0.15,0,0.1248,0,1,1,0,vegetarian_meal,0.31,0
28000000,7227915.78,2434862.8,18,30,240930.53,135270.16,1576,6,balanced,0.0964,0,1,1,0,0,0.15,0,0.1248,0,1,1,0,sweet_treat,0.02,0
45000000,13830758.26,12495828.91,10,31,446153.49,1249582.89,2152,3,balanced,0.3546,0,0,0,0,1,0.5,0,0.0127,0,0,0,0,home_high_protein,0.85,1
45000000,13830758.26,12495828.91,10,31,446153.49,1249582.89,2152,3,balanced,0.3546,0,0,0,0,1,0.5,0,0.0127,0,0,0,0,eat_out_controlled,0.57,0
45000000,13830758.26,12495828.91,10,31,446153.49,1249582.89,2152,3,balanced,0.3546,0,0,0,0,1,0.5,0,0.0127,0,0,0,0,meal_prep,0.85,1
45000000,13830758.26,12495828.91,10,31,446153.49,1249582.89,2152,3,balanced,0.3546,0,0,0,0,1,0.5,0,0.0127,0,0,0,0,snack_recovery,0.69,1
45000000,13830758.26,12495828.91,10,31,446153.49,1249582.89,2152,3,balanced,0.3546,0,0,0,0,1,0.5,0,0.0127,0,0,0,0,vegetarian_meal,0.73,1
45000000,13830758.26,12495828.91,10,31,446153.49,1249582.89,2152,3,balanced,0.3546,0,0,0,0,1,0.5,0,0.0127,0,0,0,0,sweet_treat,0.23,0
12000000,5414965.53,1621908.69,19,28,193391.63,85363.62,1923,4,balanced,0.9104,0,1,0,0,1,0.15,0,0.1844,0,0,1,0,home_high_protein,0.67,1
12000000,5414965.53,1621908.69,19,28,193391.63,85363.62,1923,4,balanced,0.9104,0,1,0,0,1,0.15,0,0.1844,0,0,1,0,eat_out_controlled,0.02,0
12000000,5414965.53,1621908.69,19,28,193391.63,85363.62,1923,4,balanced,0.9104,0,1,0,0,1,0.15,0,0.1844,0,0,1,0,meal_prep,0.98,1
12000000,5414965.53,1621908.69,19,28,193391.63,85363.62,1923,4,balanced,0.9104,0,1,0,0,1,0.15,0,0.1844,0,0,1,0,snack_recovery,0.55,0
12000000,5414965.53,1621908.69,19,28,193391.63,85363.62,1923,4,balanced,0.9104,0,1,0,0,1,0.15,0,0.1844,0,0,1,0,vegetarian_meal,0.33,0
12000000,5414965.53,1621908.69,19,28,193391.63,85363.62,1923,4,balanced,0.9104,0,1,0,0,1,0.15,0,0.1844,0,0,1,0,sweet_treat,0.02,0
12000000,2814601.72,2770464.74,28,31,90793.6,98945.17,1712,0,strict,0.8324,0,0,1,0,1,0.92,0,0.092,0,1,1,0,home_high_protein,0.98,1
12000000,2814601.72,2770464.74,28,31,90793.6,98945.17,1712,0,strict,0.8324,0,0,1,0,1,0.92,0,0.092,0,1,1,0,eat_out_controlled,0.21,0
12000000,2814601.72,2770464.74,28,31,90793.6,98945.17,1712,0,strict,0.8324,0,0,1,0,1,0.92,0,0.092,0,1,1,0,meal_prep,0.98,1
12000000,2814601.72,2770464.74,28,31,90793.6,98945.17,1712,0,strict,0.8324,0,0,1,0,1,0.92,0,0.092,0,1,1,0,snack_recovery,0.69,1
12000000,2814601.72,2770464.74,28,31,90793.6,98945.17,1712,0,strict,0.8324,0,0,1,0,1,0.92,0,0.092,0,1,1,0,vegetarian_meal,0.69,1
12000000,2814601.72,2770464.74,28,31,90793.6,98945.17,1712,0,strict,0.8324,0,0,1,0,1,0.92,0,0.092,0,1,1,0,sweet_treat,0.02,0
18000000,8447668.07,6309165.77,17,31,272505.42,371127.4,3051,6,balanced,0.672,0,0,1,0,1,0.5,0,0.1194,0,0,1,0,home_high_protein,0.98,1
18000000,8447668.07,6309165.77,17,31,272505.42,371127.4,3051,6,balanced,0.672,0,0,1,0,1,0.5,0,0.1194,0,0,1,0,eat_out_controlled,0.45,0
18000000,8447668.07,6309165.77,17,31,272505.42,371127.4,3051,6,balanced,0.672,0,0,1,0,1,0.5,0,0.1194,0,0,1,0,meal_prep,0.98,1
18000000,8447668.07,6309165.77,17,31,272505.42,371127.4,3051,6,balanced,0.672,0,0,1,0,1,0.5,0,0.1194,0,0,1,0,snack_recovery,0.98,1
18000000,8447668.07,6309165.77,17,31,272505.42,371127.4,3051,6,balanced,0.672,0,0,1,0,1,0.5,0,0.1194,0,0,1,0,vegetarian_meal,0.61,0
18000000,8447668.07,6309165.77,17,31,272505.42,371127.4,3051,6,balanced,0.672,0,0,1,0,1,0.5,0,0.1194,0,0,1,0,sweet_treat,0.11,0
7000000,1695791.94,950822.83,20,30,56526.4,47541.14,3021,5,balanced,0.7201,0,1,0,0,1,0.92,1,0.6586,1,1,1,0,home_high_protein,0.98,1
7000000,1695791.94,950822.83,20,30,56526.4,47541.14,3021,5,balanced,0.7201,0,1,0,0,1,0.92,1,0.6586,1,1,1,0,eat_out_controlled,0.02,0
7000000,1695791.94,950822.83,20,30,56526.4,47541.14,3021,5,balanced,0.7201,0,1,0,0,1,0.92,1,0.6586,1,1,1,0,meal_prep,0.98,1
7000000,1695791.94,950822.83,20,30,56526.4,47541.14,3021,5,balanced,0.7201,0,1,0,0,1,0.92,1,0.6586,1,1,1,0,snack_recovery,0.73,1
7000000,1695791.94,950822.83,20,30,56526.4,47541.14,3021,5,balanced,0.7201,0,1,0,0,1,0.92,1,0.6586,1,1,1,0,vegetarian_meal,0.69,1
7000000,1695791.94,950822.83,20,30,56526.4,47541.14,3021,5,balanced,0.7201,0,1,0,0,1,0.92,1,0.6586,1,1,1,0,sweet_treat,0.02,0
5000000,2148430.52,809134.13,2,28,76729.66,404567.07,2843,6,emotional,0.348,0,0,0,0,1,0.25,1,0.8884,0,0,1,0,home_high_protein,0.89,1
5000000,2148430.52,809134.13,2,28,76729.66,404567.07,2843,6,emotional,0.348,0,0,0,0,1,0.25,1,0.8884,0,0,1,0,eat_out_controlled,0.61,0
5000000,2148430.52,809134.13,2,28,76729.66,404567.07,2843,6,emotional,0.348,0,0,0,0,1,0.25,1,0.8884,0,0,1,0,meal_prep,0.98,1
5000000,2148430.52,809134.13,2,28,76729.66,404567.07,2843,6,emotional,0.348,0,0,0,0,1,0.25,1,0.8884,0,0,1,0,snack_recovery,0.98,1
5000000,2148430.52,809134.13,2,28,76729.66,404567.07,2843,6,emotional,0.348,0,0,0,0,1,0.25,1,0.8884,0,0,1,0,vegetarian_meal,0.43,0
5000000,2148430.52,809134.13,2,28,76729.66,404567.07,2843,6,emotional,0.348,0,0,0,0,1,0.25,1,0.8884,0,0,1,0,sweet_treat,0.32,0
7000000,1447132.1,1106817.76,23,28,51683.29,48122.51,2706,2,comfort,0.0371,0,0,1,0,1,0.78,0,0.7567,0,1,1,0,home_high_protein,0.97,1
7000000,1447132.1,1106817.76,23,28,51683.29,48122.51,2706,2,comfort,0.0371,0,0,1,0,1,0.78,0,0.7567,0,1,1,0,eat_out_controlled,0.3,0
7000000,1447132.1,1106817.76,23,28,51683.29,48122.51,2706,2,comfort,0.0371,0,0,1,0,1,0.78,0,0.7567,0,1,1,0,meal_prep,0.98,1
7000000,1447132.1,1106817.76,23,28,51683.29,48122.51,2706,2,comfort,0.0371,0,0,1,0,1,0.78,0,0.7567,0,1,1,0,snack_recovery,0.78,1
7000000,1447132.1,1106817.76,23,28,51683.29,48122.51,2706,2,comfort,0.0371,0,0,1,0,1,0.78,0,0.7567,0,1,1,0,vegetarian_meal,0.49,0
7000000,1447132.1,1106817.76,23,28,51683.29,48122.51,2706,2,comfort,0.0371,0,0,1,0,1,0.78,0,0.7567,0,1,1,0,sweet_treat,0.02,0
12000000,4319634.43,1802494.13,4,31,139343.05,450623.53,1993,0,strict,0.3691,1,0,1,1,0,0.5,0,0.7847,1,1,1,0,home_high_protein,0.97,1
12000000,4319634.43,1802494.13,4,31,139343.05,450623.53,1993,0,strict,0.3691,1,0,1,1,0,0.5,0,0.7847,1,1,1,0,eat_out_controlled,0.17,0
